name, rating, rd, vol, inactivity
kcurb 1121.0364009276132 199.23644373637796 0.07996043756304397 3
supershota 1101.3174915013942 330.4338751462606 0.08015935291645074 11
hettman 1094.3578837452606 109.73284112209141 0.0798800818295967 0
sauce 1079.9040672483002 275.73896028493266 0.0801225320551734 5
hwarplz 1045.5271796039815 236.1104391564796 0.08010904148648368 2
dork 1020.5924415404943 300.02487648647474 0.08008206165702288 1
nullex 1009.5872509063529 150.06339200655057 0.08001437206960743 1
superloli 987.4677952860944 151.09444052418903 0.07996270768967483 0
chicken 851.9163784010708 285.333592460005 0.08022577450601913 2
boof 808.9868160812246 341.95179107914333 0.08012302601582703 2
g$ 699.3374033595247 292.26967877142744 0.08018536658319132 1
