name, rating, rd, vol
sqruimple 1422.0338672178773 179.76192792343616 0.059972424392482744
scrubsauce 1418.6812542076825 229.55275788261355 0.059986265938344656
christinefromnetplay 1406.5383719207268 204.9092738210692 0.05998258256757867
hyper 1401.8001423439675 196.99617491138793 0.05998176247767028
marru 1401.303193148488 154.63196814005607 0.05997293139668808
conut 1400.4581235180792 209.36549000836396 0.059984539294269806
alpha 1400.1247477825627 227.73538458230354 0.059987926722302604
dotcalm 1400.1247477825627 227.73538458230354 0.059987926722302604
approved 1400.1247477825627 227.73538458230354 0.059987926722302604
colby 1400.1247477825627 227.73538458230354 0.059987926722302604
sunshine 1400.1247477825627 227.73538458230354 0.059987926722302604
gumby 1400.1247477825627 227.73538458230354 0.059987926722302604
koreanking 1394.2953022320544 90.74344515386288 0.0600799378883832
jure 1392.495612541559 217.98967151473877 0.059987350921566596
okada 1387.967191389974 196.6942100801328 0.05998484746237503
nicknasty 1384.3526299264047 207.76014132253732 0.05998724392607657
colt 1376.8646587835926 111.98041915769937 0.06003901759476363
crimsonbeast 1375.485449108314 209.03619419263893 0.05998923035385746
figa 1367.918935788056 91.89878831529957 0.060213505136890604
bitepunch 1362.345595873062 140.51899301341422 0.06000955620751669
unclegubsy 1343.7129481108645 133.11815563432586 0.060047271112506656
1lip 1339.960579871049 218.32988243287406 0.059997451692583775
bigboy 1339.32731608996 83.50509263725792 0.06063937327661659
rn 1337.9190311418693 193.28197044772685 0.0600002819863651
phantom 1334.3578106992436 103.6847836445005 0.060245245760327304
squirmple 1330.6561320680287 171.20864116889757 0.060011905964187956
tony 1315.7469412122164 135.05290987812495 0.06008928415031499
jackied 1314.5369064168287 103.44489552572958 0.06034774217584376
merkzer 1309.854223072412 213.6910049488517 0.060005810726108375
chickfungus 1305.460190035783 241.54116769387568 0.06000345771109578
blueandyellowshirt 1302.8343397490225 217.8671036947279 0.06000702951896689
maigai 1302.1570926578506 199.36448294687477 0.060012576533819736
coolalex 1301.5723595662787 231.43599965724883 0.060005201177819045
cinder 1298.0661501926113 127.9570539870822 0.06016036364431361
turboscrub 1297.5413017808028 229.11760860842523 0.06000645279657538
skittles 1292.6187894052364 231.01506701539083 0.06000732846228267
kcurb 1285.8366493996216 218.2016706588003 0.060011979227011424
knoff 1280.3182637489049 239.5488923230156 0.06000874629921537
scrublord3000 1273.2536772752164 231.3281987924167 0.06001205552610848
dynasty 1272.5914180389643 163.63811063317883 0.06006957465457519
jetfuel 1269.7232462764084 230.41576826545017 0.06001321048121054
kolby 1267.0044790229695 111.04024568539131 0.06046356428793227
boof 1260.6796027946175 108.99939761503786 0.06053933505088677
umr 1256.2920565130173 184.4761080439823 0.06004877181758378
shift_ 1254.690925748436 193.73218130596743 0.06003933283606647
lpm 1252.6818821529578 253.40462595209 0.06001206352634158
tinyshroomish 1252.6818821529578 253.40462595209 0.06001206352634158
apto 1252.6818821529578 253.40462595209 0.06001206352634158
chicken 1252.6818821529578 253.40462595209 0.06001206352634158
tagless 1252.6818821529578 253.40462595209 0.06001206352634158
cutieboy666 1252.6818821529578 253.40462595209 0.06001206352634158
chaizord 1252.6818821529578 253.40462595209 0.06001206352634158
wharplz 1252.6818821529578 253.40462595209 0.06001206352634158
butteeeers 1252.6818821529578 253.40462595209 0.06001206352634158
jarobi 1252.6818821529578 253.40462595209 0.06001206352634158
nate 1252.6818821529578 253.40462595209 0.06001206352634158
sdk 1244.3088678338067 106.70090900688615 0.06069880951612121
dr.love 1236.5751695614601 174.82662547850353 0.06008075683217392
l.p.m. 1234.6534676757644 176.56173964336332 0.06007882886502238
leflur 1231.94138439694 224.7322488978912 0.06002686979633357
lunamelee 1231.8629366398177 217.91907569007665 0.060030852611961755
kimil 1227.8069992195492 142.64104764002326 0.06022463340184952
ravnica 1224.1789725920557 218.83417433091054 0.06003324727586789
fox3345 1218.4482449744996 242.38542702831072 0.060022943210972714
lillicoi 1218.4482449744996 242.38542702831072 0.060022943210972714
mahman 1216.292118632031 201.57622083128393 0.06005250973953694
midnight 1205.0425467940813 172.55422607399322 0.060118291113217
merkzr 1203.4280769145162 126.81591955376018 0.060469158642157364
moon 1203.1949297313568 183.06224815328608 0.06009232794337308
saber 1192.5158551009683 133.19615215154514 0.06041323484803743
taylorf 1192.0118849469009 223.2042350722872 0.06004280038274113
zedd 1174.7408555918569 176.7236445958146 0.0601378361534438
zozzle 1170.03718257609 191.80733983110156 0.06010001868889697
hettman 1159.911816405192 125.00350969992809 0.060691530824555716
p0wer 1151.0257429994065 228.16080002142522 0.06005519223235226
dumpmaster 1146.2970082858405 202.28670916913566 0.060095215592874444
shift 1145.6099229721888 125.77176548878758 0.06074121585448935
shroomish 1098.9366405271364 196.09472436378948 0.060148468111384745
