name, rating, rd, vol
zedd 1123.991162560028 199.95328354811824 0.06000865699157001
p0wer 1115.5597508328492 232.34384299850944 0.0600685799882784
lunamelee 1103.7796746415063 167.05652706669372 0.06000620152604312
zozzle 1102.3867792680555 170.9720952849514 0.060013390774296745
hettman 1062.4584232463608 150.7478500503833 0.05999518911497614
umr 1054.2851406635916 206.73483985471498 0.06006367562147655
dumpmaster 1013.2834244640067 209.94103117577737 0.06006815686326177
merkzr 1004.8447250696995 137.79052489640685 0.06001233268553129
shift 1002.5166416819741 112.64194798430479 0.05997506075673563
tinyshroomish 975.8956278305716 160.8030391162711 0.06001356984915116
tagless 933.1345420678052 261.71966576163067 0.060103001859149935
