name, rating, rd, vol, inactivity
duckrobin 1345.1230625480207 64.76228011288698 0.07953209240005099 0
runawayfire 1338.7611791135012 265.93258696332987 0.07997945648452567 2
dokmomo 1326.5920401835613 133.49734842214846 0.07978350477894688 3
ashley 1319.0886712616348 143.79561692871334 0.07988802831752881 1
wpi|folie 1318.1125966745205 202.254411968903 0.08001342065753896 1
j0ey 1313.4983197790077 196.9148327924041 0.08002086468639891 0
soupostrich 1311.0762361878883 196.3054101625169 0.07989253855154628 8
tomato 1303.3511743572353 231.77066017817953 0.0800113306486599 1
rain 1293.301238108521 129.56820577772908 0.07994961992516528 1
slinky 1293.1400429055873 145.55554775358257 0.08002617914387998 2
dkang 1290.51285954632 392.78995539141556 0.08000781912256869 14
me$|platplat 1272.4500694575595 173.5143474372121 0.07996164043937262 2
boss 1270.1203814256573 226.49035479852859 0.08003384576936388 1
ed 1262.6590593234203 203.78993746240533 0.08006491462218025 1
jams 1262.6590593234203 203.78993746240533 0.08006491462218025 1
unity 1261.686133431454 104.95577576910686 0.0800905954442171 1
jip 1258.038619328462 191.13311754746846 0.08008751381021012 2
yzus 1254.112684764468 326.1914126303612 0.0800234653817166 10
spicymeme 1252.0907519721843 289.0012264556851 0.08000627908556514 4
greenapple 1246.6986399627394 158.25303729541596 0.0799305519403124 7
moesizzle 1246.6862135534438 230.5003924370254 0.0800463774833606 0
jlips 1237.2934637370474 363.65887018429174 0.08003694214002487 13
seen 1229.995668072233 119.28746509428973 0.0799919956230682 0
swell 1219.0025043226096 230.05090186618298 0.08007393684640707 4
tmah 1204.7622220940295 256.0864255474062 0.0800482907372163 4
moobesor 1204.2336345102879 221.56610843136198 0.08009352519395826 1
roen 1200.4376309792247 293.8065503182643 0.07997646599438567 14
dishwash 1200.138223442228 212.76386733438304 0.07997427175718574 0
me$|smflow 1186.2318374684837 199.31683375160685 0.07992518574925017 6
spice 1184.0319270244477 212.33429766975644 0.08006785225595031 0
divus 1180.1705340262693 250.5110699429464 0.08006410443229069 9
jam 1178.8756235820515 247.36934517684261 0.07997215896205111 0
mr.satan 1175.860501126294 220.06487757956057 0.08034753252367254 7
twdock 1172.413512312346 183.7236277253314 0.08009249661799361 7
busso 1168.1332476194389 171.99481234893287 0.08041285067993123 2
daemomlock 1167.6815494218408 292.4027977692015 0.08005533460265431 6
auntjemina 1165.9555624963305 205.71911512868726 0.07998493584024433 0
bighp 1157.366321528541 321.5127637035735 0.08012271135878922 11
darkmatter 1151.9036126169785 234.87431992949607 0.0800002584690532 9
tv 1140.4602927073622 290.7471433479541 0.08006459919301151 11
jts 1132.921472681955 180.56173281160756 0.08010128004914724 2
cal 1132.8282207399448 172.28726744107325 0.08053094736811268 2
skittles 1125.2290033445236 177.9284797413264 0.0804820888611083 2
xavier 1118.9535816874254 184.1836450373838 0.08042900537497745 2
midnighthillbomber 1111.3982164272502 205.62423653873375 0.08081794557737167 7
? 1103.970135938885 173.69532689858218 0.08061683874559222 2
nickzack 1090.8368766957826 208.43266457071934 0.08013183714599044 0
kalco 1087.4727277507118 288.6183666280707 0.08011461510372844 6
aids 1075.3480367576572 112.94048065825532 0.07983192558576947 0
derpinator 1065.1400309394953 138.8080039306239 0.07997091404562102 4
infest 1045.615818740067 199.30922103105246 0.0800484812238894 0
earl 1030.31708017771 236.80183803340074 0.08009391912450238 8
ozio 1006.5522443917566 229.70382147648206 0.0803009615262413 2
dante 999.677747642175 214.01713166763204 0.08117578999063538 7
rocky 986.0278599176866 154.54776537284766 0.08002562898719973 0
deisman 967.3988280144149 199.59815641599278 0.08002634347905023 8
yale 924.7342979540175 135.98729602721184 0.07999824521656505 0
ratemyname 769.9747423403096 350.88468776879085 0.08014222501079703 4
